Store_Avg_Sales,Store_Size_Tier_Enc,Week,Month,Year,Is_EndOfYear,Holiday_Flag,Temperature,CPI,Unemployment,log_Weekly_Sales,Store,Date
1925751.3355244757,2,30,7,2010,0,0,83.49,211.0264684,8.099,14.405653976872037,2,2010-07-30
518900.2819580419,0,30,7,2010,0,0,81.88,210.1286794,8.36,13.097894337319762,37,2010-07-30
1268125.418811189,1,30,7,2010,0,0,70.07,189.9368504,7.335,14.007070665953707,41,2010-07-30
1356383.1244755245,2,30,7,2010,0,0,83.26,214.695346,7.346,14.038798010924145,11,2010-07-30
633324.7231468532,0,30,7,2010,0,0,79.79,203.2961774,9.816,13.340877396954362,43,2010-07-30
373511.9927972028,0,30,7,2010,0,0,81.88,210.1286794,8.36,12.977228720813647,36,2010-07-30
1002911.8446853146,1,30,7,2010,0,0,63.79,132.5983871,8.445,13.82082170879971,26,2010-07-30
318011.8104895105,0,30,7,2010,0,0,82.46,211.9270006,6.496,12.502206513224943,5,2010-07-30
1564728.1862937063,2,30,7,2010,0,0,81.37,212.8944846,6.973,14.242286815108061,6,2010-07-30
756069.0833566433,1,30,7,2010,0,0,83.59,211.0264684,8.099,13.481264020635779,21,2010-07-30
785981.4085314686,1,30,7,2010,0,0,79.78,182.4415378,8.743,13.482636219139412,45,2010-07-30
2003620.3062937064,2,30,7,2010,0,0,78.94,126.1069032,7.951,14.413186072181645,13,2010-07-30
1356755.3935664336,2,30,7,2010,0,0,75.91,132.5983871,8.117,14.143027551539612,24,2010-07-30
1389864.4604895106,2,30,7,2010,0,0,69.71,132.5983871,5.326,14.092971484520804,23,2010-07-30
1323522.241818182,1,30,7,2010,0,0,96.31,126.1069032,14.18,13.955451362603494,28,2010-07-30
1009001.6094405595,1,30,7,2010,0,0,96.31,126.1069032,14.18,13.725092566866348,12,2010-07-30
1899424.5726573425,2,30,7,2010,0,0,85.03,126.1069032,9.199,14.421281765986802,10,2010-07-30
1444999.0356643356,2,30,7,2010,0,0,72.83,132.5983871,8.099,14.127687877189611,19,2010-07-30
438579.6162237762,0,30,7,2010,0,0,83.59,211.0264684,8.099,12.989733886515564,30,2010-07-30
1395901.437062937,2,30,7,2010,0,0,83.59,211.0264684,8.099,14.024144666570784,31,2010-07-30
519247.7300699301,0,30,7,2010,0,0,70.71,189.9368504,6.868,13.240385797739247,16,2010-07-30
385731.6532867133,0,30,7,2010,0,0,96.31,126.1069032,14.18,12.725994909126149,38,2010-07-30
302748.86601398606,0,30,7,2010,0,0,78.94,126.1069032,7.804,12.52460622800596,44,2010-07-30
2094712.9606993007,2,30,7,2010,0,0,80.7,126.1069032,7.372,14.401428038139667,4,2010-07-30
1555264.3975524476,2,30,7,2010,0,0,81.84,211.3699032,7.787,14.13177104932625,1,2010-07-30
706721.5326573426,1,30,7,2010,0,0,71.99,204.605272,7.527,13.432968702930776,25,2010-07-30
919724.9795804196,1,30,7,2010,0,0,79.78,136.4554021,8.861,13.945777811578683,35,2010-07-30
2020978.4009790209,2,30,7,2010,0,0,79.78,182.4415378,8.743,14.535710626885596,14,2010-07-30
893581.3904195804,1,30,7,2010,0,0,69.96,126.1069032,6.697,13.633410804570127,17,2010-07-30
402704.44104895106,0,30,7,2010,0,0,82.04,214.695346,7.346,12.759831457677517,3,2010-07-30
966781.5594405595,1,30,7,2010,0,0,72.26,126.1069032,9.816,13.683096061379093,34,2010-07-30
539451.4287412588,0,30,7,2010,0,0,76.35,132.5983871,10.409,13.14191846426098,29,2010-07-30
1775216.2019580419,2,30,7,2010,0,0,79.78,136.4554021,7.982,14.412416917307482,27,2010-07-30
1084718.421048951,1,30,7,2010,0,0,75.79,132.5983871,9.342,13.891136096602692,18,2010-07-30
2107676.8703496503,2,30,7,2010,0,0,76.03,204.605272,7.527,14.486359771355517,20,2010-07-30
964128.0404895104,1,30,7,2010,0,0,71.35,132.5983871,5.326,13.767783549444541,40,2010-07-30
1444999.0356643356,2,31,8,2010,0,0,74.2,132.6141935,8.099,14.215669540118764,19,2010-08-06
1323522.241818182,1,31,8,2010,0,0,92.95,126.0854516,14.18,14.236259852204961,28,2010-08-06
1775216.2019580419,2,31,8,2010,0,0,77.45,136.4741118,7.982,14.461585879223044,27,2010-08-06
570617.3086713287,0,31,8,2010,0,0,61.7,190.0990028,9.017,13.375229088490302,7,2010-08-06
1389864.4604895106,2,31,8,2010,0,0,70.03,132.6141935,5.326,14.16406244805189,23,2010-08-06
1356383.1244755245,2,31,8,2010,0,0,86.54,214.8341952,7.346,14.130055510661217,11,2010-08-06
1084718.421048951,1,31,8,2010,0,0,73.67,132.6141935,9.342,13.969191570372198,18,2010-08-06
1395901.437062937,2,31,8,2010,0,0,90.3,211.1608049,8.099,14.117392887821191,31,2010-08-06
1564728.1862937063,2,31,8,2010,0,0,86.61,213.0311188,6.973,14.306077915726533,6,2010-08-06
1166568.154965035,1,31,8,2010,0,0,72.95,190.0990028,9.017,13.9505248043675,32,2010-08-06
1450668.1291608391,2,31,8,2010,0,0,84.92,210.2614925,8.36,14.159093645311183,39,2010-08-06
302748.86601398606,0,31,8,2010,0,0,81.24,126.0854516,7.804,12.600832287408872,44,2010-08-06
1028501.0389510489,1,31,8,2010,0,0,74.37,136.4741118,8.433,13.82578473736294,22,2010-08-06
1002911.8446853146,1,31,8,2010,0,0,62.93,132.6141935,8.445,13.933587568183679,26,2010-08-06
539451.4287412588,0,31,8,2010,0,0,74.37,132.6141935,10.409,13.161178104310192,29,2010-08-06
1268125.418811189,1,31,8,2010,0,0,69.21,190.0990028,7.335,14.106786454885889,41,2010-08-06
1925751.3355244757,2,31,8,2010,0,0,89.53,211.1608049,8.099,14.504605027373088,2,2010-08-06
2020978.4009790209,2,31,8,2010,0,0,77.17,182.5320862,8.743,14.612934191798693,14,2010-08-06
1899424.5726573425,2,31,8,2010,0,0,86.13,126.0854516,9.199,14.482948618089763,10,2010-08-06
1555264.3975524476,2,31,8,2010,0,0,87.16,211.5046621,7.787,14.288941295460173,1,2010-08-06
2094712.9606993007,2,31,8,2010,0,0,76.53,126.0854516,7.372,14.461377213775567,4,2010-08-06
633324.7231468532,0,31,8,2010,0,0,84.66,203.4173387,9.816,13.456743512821454,43,2010-08-06
1356755.3935664336,2,31,8,2010,0,0,74.54,132.6141935,8.117,14.182110283914954,24,2010-08-06
893581.3904195804,1,31,8,2010,0,0,70.53,126.0854516,6.697,13.586477409471618,17,2010-08-06
908749.5183916084,1,31,8,2010,0,0,80.37,214.8807793,6.315,13.702790549775763,8,2010-08-06
964128.0404895104,1,31,8,2010,0,0,69.16,132.6141935,5.326,13.87122608634548,40,2010-08-06
402704.44104895106,0,31,8,2010,0,0,85.13,214.8341952,7.346,12.905790094527342,3,2010-08-06
556403.863146853,0,31,8,2010,0,0,86.13,126.0854516,9.199,13.26999895424952,42,2010-08-06
2107676.8703496503,2,31,8,2010,0,0,74.57,204.7293252,7.527,14.462707188332146,20,2010-08-06
966781.5594405595,1,31,8,2010,0,0,73.8,126.0854516,9.816,13.802867317983853,34,2010-08-06
706721.5326573426,1,31,8,2010,0,0,71.79,204.7293252,7.527,13.458071650851403,25,2010-08-06
318011.8104895105,0,31,8,2010,0,0,86.1,212.0624447,6.496,12.621633354467365,5,2010-08-06
259861.69202797202,0,31,8,2010,0,0,92.51,126.0854516,9.495,12.479114128165536,33,2010-08-06
519247.7300699301,0,31,8,2010,0,0,67.42,190.0990028,6.868,13.28267353435902,16,2010-08-06
373511.9927972028,0,31,8,2010,0,0,85.49,210.2614925,8.36,13.055034706082065,36,2010-08-06
756069.0833566433,1,31,8,2010,0,0,90.3,211.1608049,8.099,13.513432275568706,21,2010-08-06
543980.5523776223,0,31,8,2010,0,0,87.09,215.064843,6.442,13.166985725424638,9,2010-08-06
623312.474965035,0,31,8,2010,0,0,72.7,132.6141935,8.099,13.368679932654159,15,2010-08-06
438579.6162237762,0,31,8,2010,0,0,90.3,211.1608049,8.099,12.997725032719618,30,2010-08-06
919724.9795804196,1,31,8,2010,0,0,77.45,136.4741118,8.861,13.981181246945965,35,2010-08-06
785981.4085314686,1,31,8,2010,0,0,77.17,182.5320862,8.743,13.523175436852481,45,2010-08-06
2003620.3062937064,2,31,8,2010,0,0,81.24,126.0854516,7.951,14.493098544616002,13,2010-08-06
385731.6532867133,0,31,8,2010,0,0,92.95,126.0854516,14.18,12.844170645077368,38,2010-08-06
1009001.6094405595,1,31,8,2010,0,0,92.95,126.0854516,14.18,13.78255126911606,12,2010-08-06
518900.2819580419,0,31,8,2010,0,0,85.49,210.2614925,8.36,13.139373127856098,37,2010-08-06
518900.2819580419,0,32,8,2010,0,0,86.06,210.3943056,8.36,13.105861629406839,37,2010-08-13
2020978.4009790209,2,32,8,2010,0,0,78.44,182.6226346,8.743,14.534805784140847,14,2010-08-13
893581.3904195804,1,32,8,2010,0,0,65.17,126.064,6.697,13.541068685934093,17,2010-08-13
570617.3086713287,0,32,8,2010,0,0,60.13,190.2611552,9.017,13.301657690048263,7,2010-08-13
1166568.154965035,1,32,8,2010,0,0,74.97,190.2611552,9.017,13.962184798743044,32,2010-08-13
402704.44104895106,0,32,8,2010,0,0,86.74,214.9730444,7.346,12.73551896308993,3,2010-08-13
756069.0833566433,1,32,8,2010,0,0,89.65,211.2951413,8.099,13.584322460884307,21,2010-08-13
1925751.3355244757,2,32,8,2010,0,0,89.05,211.2951413,8.099,14.455047050526769,2,2010-08-13
438579.6162237762,0,32,8,2010,0,0,89.65,211.2951413,8.099,13.003942545899408,30,2010-08-13
1899424.5726573425,2,32,8,2010,0,0,88.37,126.064,9.199,14.489983301581905,10,2010-08-13
2003620.3062937064,2,32,8,2010,0,0,74.93,126.064,7.951,14.445501488276578,13,2010-08-13
302748.86601398606,0,32,8,2010,0,0,74.93,126.064,7.804,12.581178506793137,44,2010-08-13
1028501.0389510489,1,32,8,2010,0,0,74.75,136.4928214,8.433,13.808585061981933,22,2010-08-13
259861.69202797202,0,32,8,2010,0,0,95.57,126.064,9.495,12.488874742747957,33,2010-08-13
706721.5326573426,1,32,8,2010,0,0,72.73,204.8533784,7.527,13.43873988349309,25,2010-08-13
373511.9927972028,0,32,8,2010,0,0,86.06,210.3943056,8.36,13.061419029480948,36,2010-08-13
1775216.2019580419,2,32,8,2010,0,0,77.36,136.4928214,7.982,14.438469753173106,27,2010-08-13
633324.7231468532,0,32,8,2010,0,0,86.31,203.5385,9.816,13.47791096011012,43,2010-08-13
919724.9795804196,1,32,8,2010,0,0,77.36,136.4928214,8.861,13.902228016764184,35,2010-08-13
1009001.6094405595,1,32,8,2010,0,0,87.01,126.064,14.18,13.741072962259908,12,2010-08-13
385731.6532867133,0,32,8,2010,0,0,87.01,126.064,14.18,12.740815127408286,38,2010-08-13
519247.7300699301,0,32,8,2010,0,0,63.91,190.2611552,6.868,13.206261357800688,16,2010-08-13
623312.474965035,0,32,8,2010,0,0,72.17,132.63,8.099,13.341399432494025,15,2010-08-13
785981.4085314686,1,32,8,2010,0,0,78.44,182.6226346,8.743,13.490144908226988,45,2010-08-13
1564728.1862937063,2,32,8,2010,0,0,86.83,213.1677529,6.973,14.252252073291801,6,2010-08-13
966781.5594405595,1,32,8,2010,0,0,76.72,126.064,9.816,13.765489769387147,34,2010-08-13
964128.0404895104,1,32,8,2010,0,0,67.47,132.63,5.326,13.73648116005228,40,2010-08-13
1356755.3935664336,2,32,8,2010,0,0,74.17,132.63,8.117,14.140665242010511,24,2010-08-13
543980.5523776223,0,32,8,2010,0,0,86.85,215.2039756,6.442,13.085489786004478,9,2010-08-13
318011.8104895105,0,32,8,2010,0,0,87.41,212.1978889,6.496,12.56541824509136,5,2010-08-13
556403.863146853,0,32,8,2010,0,0,88.37,126.064,9.199,13.276081340766178,42,2010-08-13
2094712.9606993007,2,32,8,2010,0,0,78.08,126.064,7.372,14.512177412199417,4,2010-08-13
2107676.8703496503,2,32,8,2010,0,0,75.98,204.8533784,7.527,14.543553463345967,20,2010-08-13
1389864.4604895106,2,32,8,2010,0,0,67.43,132.63,5.326,14.112905534570883,23,2010-08-13
908749.5183916084,1,32,8,2010,0,0,80.11,215.0196857,6.315,13.673855065454086,8,2010-08-13
1323522.241818182,1,32,8,2010,0,0,87.01,126.064,14.18,14.013286322609384,28,2010-08-13
1395901.437062937,2,32,8,2010,0,0,89.65,211.2951413,8.099,14.09897399949249,31,2010-08-13
1002911.8446853146,1,32,8,2010,0,0,61.58,132.63,8.445,13.827379136911492,26,2010-08-13
1268125.418811189,1,32,8,2010,0,0,70.24,190.2611552,7.335,14.067029710843226,41,2010-08-13
1356383.1244755245,2,32,8,2010,0,0,87.73,214.9730444,7.346,14.140734121965583,11,2010-08-13
1555264.3975524476,2,32,8,2010,0,0,87.0,211.6394211,7.787,14.226453143929806,1,2010-08-13
539451.4287412588,0,32,8,2010,0,0,74.75,132.63,10.409,13.112858347390024,29,2010-08-13
1450668.1291608391,2,32,8,2010,0,0,85.66,210.3943056,8.36,14.131391279913757,39,2010-08-13
1084718.421048951,1,32,8,2010,0,0,74.19,132.63,9.342,13.896835931900382,18,2010-08-13
1444999.0356643356,2,32,8,2010,0,0,72.71,132.63,8.099,14.164777788416929,19,2010-08-13
2094712.9606993007,2,33,8,2010,0,0,78.83,126.0766452,7.372,14.507247790013807,4,2010-08-20
1084718.421048951,1,33,8,2010,0,0,71.76,132.6616129,9.342,13.948170532264113,18,2010-08-20
1775216.2019580419,2,33,8,2010,0,0,75.16,136.5249182,7.982,14.476588710199781,27,2010-08-20
402704.44104895106,0,33,8,2010,0,0,88.02,214.9314191,7.346,12.770616868752285,3,2010-08-20
964128.0404895104,1,33,8,2010,0,0,67.05,132.6616129,5.326,13.745515041139294,40,2010-08-20
2107676.8703496503,2,33,8,2010,0,0,75.34,204.8217044,7.527,14.496269095201841,20,2010-08-20
539451.4287412588,0,33,8,2010,0,0,73.21,132.6616129,10.409,13.183724085889546,29,2010-08-20
519247.7300699301,0,33,8,2010,0,0,63.59,190.2948237,6.868,13.16449899194788,16,2010-08-20
1389864.4604895106,2,33,8,2010,0,0,68.65,132.6616129,5.326,14.180085648405328,23,2010-08-20
706721.5326573426,1,33,8,2010,0,0,71.81,204.8217044,7.527,13.493238158754671,25,2010-08-20
438579.6162237762,0,33,8,2010,0,0,89.58,211.2596586,8.099,13.010628812811461,30,2010-08-20
1555264.3975524476,2,33,8,2010,0,0,86.65,211.6033633,7.787,14.229658851201133,1,2010-08-20
302748.86601398606,0,33,8,2010,0,0,76.34,126.0766452,7.804,12.559337030117618,44,2010-08-20
385731.6532867133,0,33,8,2010,0,0,92.81,126.0766452,14.18,12.704240689048111,38,2010-08-20
1009001.6094405595,1,33,8,2010,0,0,92.81,126.0766452,14.18,13.762582601929287,12,2010-08-20
908749.5183916084,1,33,8,2010,0,0,79.36,214.9779825,6.315,13.677026854293826,8,2010-08-20
623312.474965035,0,33,8,2010,0,0,71.1,132.6616129,8.099,13.36466847213298,15,2010-08-20
919724.9795804196,1,33,8,2010,0,0,75.16,136.5249182,8.861,13.848674988032563,35,2010-08-20
1899424.5726573425,2,33,8,2010,0,0,89.88,126.0766452,9.199,14.500218003945777,10,2010-08-20
1395901.437062937,2,33,8,2010,0,0,89.58,211.2596586,8.099,14.135107061324355,31,2010-08-20
966781.5594405595,1,33,8,2010,0,0,76.45,126.0766452,9.816,13.800553192207072,34,2010-08-20
1268125.418811189,1,33,8,2010,0,0,66.19,190.2948237,7.335,14.118455106511636,41,2010-08-20
556403.863146853,0,33,8,2010,0,0,89.88,126.0766452,9.199,13.124254847446496,42,2010-08-20
1323522.241818182,1,33,8,2010,0,0,92.81,126.0766452,14.18,13.99440842728977,28,2010-08-20
1564728.1862937063,2,33,8,2010,0,0,87.36,213.1291427,6.973,14.247248492881043,6,2010-08-20
633324.7231468532,0,33,8,2010,0,0,85.26,203.5092419,9.816,13.477054480832104,43,2010-08-20
893581.3904195804,1,33,8,2010,0,0,67.04,126.0766452,6.697,13.572075902568523,17,2010-08-20
1356383.1244755245,2,33,8,2010,0,0,88.93,214.9314191,7.346,14.173320216870403,11,2010-08-20
518900.2819580419,0,33,8,2010,0,0,85.54,210.3617581,8.36,13.09587918689623,37,2010-08-20
1002911.8446853146,1,33,8,2010,0,0,62.68,132.6616129,8.445,13.822869772396583,26,2010-08-20
318011.8104895105,0,33,8,2010,0,0,87.71,212.1608984,6.496,12.567956330394148,5,2010-08-20
373511.9927972028,0,33,8,2010,0,0,85.54,210.3617581,8.36,12.989862082618236,36,2010-08-20
1028501.0389510489,1,33,8,2010,0,0,73.21,136.5249182,8.433,13.832413337704955,22,2010-08-20
570617.3086713287,0,33,8,2010,0,0,59.59,190.2948237,9.017,13.274834081147386,7,2010-08-20
2020978.4009790209,2,33,8,2010,0,0,76.01,182.6165205,8.743,14.536826891183873,14,2010-08-20
2003620.3062937064,2,33,8,2010,0,0,76.34,126.0766452,7.951,14.507356206899276,13,2010-08-20
1925751.3355244757,2,33,8,2010,0,0,88.7,211.2596586,8.099,14.490664949781772,2,2010-08-20
1444999.0356643356,2,33,8,2010,0,0,72.22,132.6616129,8.099,14.165733666501756,19,2010-08-20
1166568.154965035,1,33,8,2010,0,0,71.46,190.2948237,9.017,13.989370465768149,32,2010-08-20
259861.69202797202,0,33,8,2010,0,0,96.46,126.0766452,9.495,12.348095031177357,33,2010-08-20
1450668.1291608391,2,33,8,2010,0,0,85.73,210.3617581,8.36,14.202008603195063,39,2010-08-20
1356755.3935664336,2,33,8,2010,0,0,72.17,132.6616129,8.117,14.134188656637798,24,2010-08-20
543980.5523776223,0,33,8,2010,0,0,86.3,215.1619646,6.442,13.12101522906059,9,2010-08-20
756069.0833566433,1,33,8,2010,0,0,89.58,211.2596586,8.099,13.651666374234317,21,2010-08-20
785981.4085314686,1,33,8,2010,0,0,76.01,182.6165205,8.743,13.471003131496081,45,2010-08-20
1028501.0389510489,1,34,8,2010,0,0,68.99,136.557015,8.433,13.893787362733288,22,2010-08-27
1925751.3355244757,2,34,8,2010,0,0,87.12,211.2241759,8.099,14.438150233058128,2,2010-08-27
1356383.1244755245,2,34,8,2010,0,0,87.7,214.8897938,7.346,14.086502168854333,11,2010-08-27
1389864.4604895106,2,34,8,2010,0,0,63.25,132.6932258,5.326,14.275857940359902,23,2010-08-27
1555264.3975524476,2,34,8,2010,0,0,85.22,211.5673056,7.787,14.186483540042047,1,2010-08-27
1268125.418811189,1,34,8,2010,0,0,70.59,190.3284922,7.335,13.975188190297498,41,2010-08-27
570617.3086713287,0,34,8,2010,0,0,57.57,190.3284922,9.017,13.225479808987934,7,2010-08-27
893581.3904195804,1,34,8,2010,0,0,65.03,126.0892903,6.697,13.595592910323258,17,2010-08-27
919724.9795804196,1,34,8,2010,0,0,70.31,136.557015,8.861,13.729619346082659,35,2010-08-27
1009001.6094405595,1,34,8,2010,0,0,93.19,126.0892903,14.18,13.820017844868046,12,2010-08-27
966781.5594405595,1,34,8,2010,0,0,72.87,126.0892903,9.816,13.659350649321329,34,2010-08-27
1084718.421048951,1,34,8,2010,0,0,67.05,132.6932258,9.342,14.009681433471275,18,2010-08-27
302748.86601398606,0,34,8,2010,0,0,75.31,126.0892903,7.804,12.58846044241266,44,2010-08-27
706721.5326573426,1,34,8,2010,0,0,67.15,204.7900305,7.527,13.475078622071162,25,2010-08-27
373511.9927972028,0,34,8,2010,0,0,84.62,210.3292106,8.36,12.928904178702313,36,2010-08-27
785981.4085314686,1,34,8,2010,0,0,71.36,182.6104063,8.743,13.489427627119767,45,2010-08-27
2003620.3062937064,2,34,8,2010,0,0,75.31,126.0892903,7.951,14.461712488204158,13,2010-08-27
259861.69202797202,0,34,8,2010,0,0,94.0,126.0892903,9.495,12.319545025869694,33,2010-08-27
964128.0404895104,1,34,8,2010,0,0,62.57,132.6932258,5.326,13.734657293545023,40,2010-08-27
1356755.3935664336,2,34,8,2010,0,0,67.0,132.6932258,8.117,14.115659853119135,24,2010-08-27
539451.4287412588,0,34,8,2010,0,0,68.99,132.6932258,10.409,13.209947661917765,29,2010-08-27
1564728.1862937063,2,34,8,2010,0,0,85.71,213.0905324,6.973,14.18760302277592,6,2010-08-27
633324.7231468532,0,34,8,2010,0,0,80.32,203.4799839,9.816,13.392826587462736,43,2010-08-27
1323522.241818182,1,34,8,2010,0,0,93.19,126.0892903,14.18,13.990796522923153,28,2010-08-27
756069.0833566433,1,34,8,2010,0,0,86.2,211.2241759,8.099,13.659889629517675,21,2010-08-27
385731.6532867133,0,34,8,2010,0,0,93.19,126.0892903,14.18,12.685003681630572,38,2010-08-27
2107676.8703496503,2,34,8,2010,0,0,70.51,204.7900305,7.527,14.48147695011519,20,2010-08-27
519247.7300699301,0,34,8,2010,0,0,65.66,190.3284922,6.868,13.272525863520439,16,2010-08-27
518900.2819580419,0,34,8,2010,0,0,84.62,210.3292106,8.36,13.146388938296884,37,2010-08-27
2020978.4009790209,2,34,8,2010,0,0,71.36,182.6104063,8.743,14.518772941923777,14,2010-08-27
2094712.9606993007,2,34,8,2010,0,0,74.44,126.0892903,7.372,14.429833619736229,4,2010-08-27
402704.44104895106,0,34,8,2010,0,0,86.15,214.8897938,7.346,12.799772597990346,3,2010-08-27
1395901.437062937,2,34,8,2010,0,0,86.2,211.2241759,8.099,14.098147158402076,31,2010-08-27
908749.5183916084,1,34,8,2010,0,0,74.92,214.9362793,6.315,13.69764752160792,8,2010-08-27
623312.474965035,0,34,8,2010,0,0,65.07,132.6932258,8.099,13.384407821503968,15,2010-08-27
1166568.154965035,1,34,8,2010,0,0,74.95,190.3284922,9.017,13.946979100626082,32,2010-08-27
318011.8104895105,0,34,8,2010,0,0,87.05,212.123908,6.496,12.572522286087404,5,2010-08-27
556403.863146853,0,34,8,2010,0,0,84.99,126.0892903,9.199,13.051929131922504,42,2010-08-27
543980.5523776223,0,34,8,2010,0,0,84.01,215.1199536,6.442,13.135853297898604,9,2010-08-27
1444999.0356643356,2,34,8,2010,0,0,66.4,132.6932258,8.099,14.25884236039171,19,2010-08-27
1450668.1291608391,2,34,8,2010,0,0,84.31,210.3292106,8.36,14.16441725807533,39,2010-08-27
1002911.8446853146,1,34,8,2010,0,0,57.23,132.6932258,8.445,13.792573012342464,26,2010-08-27
1899424.5726573425,2,34,8,2010,0,0,84.99,126.0892903,9.199,14.362224282510013,10,2010-08-27
1775216.2019580419,2,34,8,2010,0,0,70.31,136.557015,7.982,14.441815344174348,27,2010-08-27
438579.6162237762,0,34,8,2010,0,0,86.2,211.2241759,8.099,13.003155832616416,30,2010-08-27
1564728.1862937063,2,35,9,2010,0,0,82.15,213.0519222,6.973,14.228233477656952,6,2010-09-03
519247.7300699301,0,35,9,2010,0,0,58.02,190.3621607,6.868,13.203185270664685,16,2010-09-03
373511.9927972028,0,35,9,2010,0,0,82.29,210.2966631,8.36,12.974548633078781,36,2010-09-03
893581.3904195804,1,35,9,2010,0,0,57.86,126.1019355,6.697,13.634437896975193,17,2010-09-03
1268125.418811189,1,35,9,2010,0,0,64.13,190.3621607,7.335,14.017108868513034,41,2010-09-03
633324.7231468532,0,35,9,2010,0,0,80.43,203.4507258,9.816,13.443472358406563,43,2010-09-03
2003620.3062937064,2,35,9,2010,0,0,65.71,126.1019355,7.951,14.463583790163216,13,2010-09-03
966781.5594405595,1,35,9,2010,0,0,72.59,126.1019355,9.816,13.779217604337324,34,2010-09-03
1009001.6094405595,1,35,9,2010,0,0,83.12,126.1019355,14.18,13.888537528188747,12,2010-09-03
385731.6532867133,0,35,9,2010,0,0,83.12,126.1019355,14.18,12.840259186274933,38,2010-09-03
1356383.1244755245,2,35,9,2010,0,0,84.94,214.8481685,7.346,14.080882042363774,11,2010-09-03
1084718.421048951,1,35,9,2010,0,0,75.42,132.7248387,9.342,13.987243561701257,18,2010-09-03
518900.2819580419,0,35,9,2010,0,0,82.29,210.2966631,8.36,13.143005906785943,37,2010-09-03
1002911.8446853146,1,35,9,2010,0,0,66.93,132.7248387,8.445,13.852373407000977,26,2010-09-03
570617.3086713287,0,35,9,2010,0,0,49.84,190.3621607,9.017,13.185837676208143,7,2010-09-03
318011.8104895105,0,35,9,2010,0,0,84.06,212.0869176,6.496,12.687878231894775,5,2010-09-03
2020978.4009790209,2,35,9,2010,0,0,78.37,182.6042922,8.743,14.596011192832064,14,2010-09-03
2094712.9606993007,2,35,9,2010,0,0,76.8,126.1019355,7.372,14.476061496629898,4,2010-09-03
908749.5183916084,1,35,9,2010,0,0,76.14,214.894576,6.315,13.709079992229235,8,2010-09-03
1444999.0356643356,2,35,9,2010,0,0,74.69,132.7248387,8.099,14.300107583718017,19,2010-09-03
1028501.0389510489,1,35,9,2010,0,0,75.85,136.5891118,8.433,13.887400317416587,22,2010-09-03
543980.5523776223,0,35,9,2010,0,0,82.47,215.0779426,6.442,13.144222829162558,9,2010-09-03
1356755.3935664336,2,35,9,2010,0,0,73.52,132.7248387,8.117,14.127677367743324,24,2010-09-03
1925751.3355244757,2,35,9,2010,0,0,81.83,211.1886931,8.099,14.459787343386369,2,2010-09-03
785981.4085314686,1,35,9,2010,0,0,78.37,182.6042922,8.743,13.57997263781776,45,2010-09-03
1166568.154965035,1,35,9,2010,0,0,70.2,190.3621607,9.017,13.907117078591444,32,2010-09-03
1450668.1291608391,2,35,9,2010,0,0,82.13,210.2966631,8.36,14.11202992375589,39,2010-09-03
964128.0404895104,1,35,9,2010,0,0,70.66,132.7248387,5.326,13.791683269373078,40,2010-09-03
259861.69202797202,0,35,9,2010,0,0,90.82,126.1019355,9.495,12.377530488630493,33,2010-09-03
1323522.241818182,1,35,9,2010,0,0,83.12,126.1019355,14.18,14.236462923644597,28,2010-09-03
2107676.8703496503,2,35,9,2010,0,0,75.5,204.7583566,7.527,14.567663361056539,20,2010-09-03
402704.44104895106,0,35,9,2010,0,0,84.16,214.8481685,7.346,12.811685503297255,3,2010-09-03
556403.863146853,0,35,9,2010,0,0,83.8,126.1019355,9.199,13.17050392109225,42,2010-09-03
1395901.437062937,2,35,9,2010,0,0,82.57,211.1886931,8.099,14.079449336080486,31,2010-09-03
302748.86601398606,0,35,9,2010,0,0,65.71,126.1019355,7.804,12.597713031013011,44,2010-09-03
623312.474965035,0,35,9,2010,0,0,73.17,132.7248387,8.099,13.367109049679867,15,2010-09-03
1555264.3975524476,2,35,9,2010,0,0,81.21,211.5312479,7.787,14.247399806345413,1,2010-09-03
1899424.5726573425,2,35,9,2010,0,0,83.8,126.1019355,9.199,14.384415892712306,10,2010-09-03
706721.5326573426,1,35,9,2010,0,0,71.17,204.7583566,7.527,13.438197068304028,25,2010-09-03
919724.9795804196,1,35,9,2010,0,0,78.52,136.5891118,8.861,13.762807628402475,35,2010-09-03
438579.6162237762,0,35,9,2010,0,0,82.57,211.1886931,8.099,13.042345626086046,30,2010-09-03
1775216.2019580419,2,35,9,2010,0,0,78.52,136.5891118,7.982,14.461624777069396,27,2010-09-03
1389864.4604895106,2,35,9,2010,0,0,72.91,132.7248387,5.326,14.155633430042563,23,2010-09-03
756069.0833566433,1,35,9,2010,0,0,82.57,211.1886931,8.099,13.497745564611424,21,2010-09-03
539451.4287412588,0,35,9,2010,0,0,75.85,132.7248387,10.409,13.269529804017841,29,2010-09-03
1028501.0389510489,1,36,9,2010,0,1,68.6,136.6212085,8.433,13.736657159448812,22,2010-09-10
1356755.3935664336,2,36,9,2010,0,1,67.11,132.7564516,8.117,14.20382922917707,24,2010-09-10
438579.6162237762,0,36,9,2010,0,1,79.3,211.1532104,8.099,13.028412896789954,30,2010-09-10
1925751.3355244757,2,36,9,2010,0,1,79.09,211.1532104,8.099,14.424803099245695,2,2010-09-10
706721.5326573426,1,36,9,2010,0,1,61.14,204.7266827,7.527,13.393630890071766,25,2010-09-10
